ingredient_id,ingredient_name,language,category_id,category_name,subcategory_id,subcategory_name,reasoning,processed_at
1120,"Poire williams (or other pear
brandy)",ENG,11,Brandy,,,"Poire Williams (or other pear brandy) is a type of fruit brandy made specifically from Williams pears, typically produced in France and other regions. The available subcategories—'Calvados', 'Grappa',",2025-08-20T19:24:40.109970
1121,"Mandarine napoléon (or other
orange liqueur)",ENG,3,Liqueur,590.0,Fruit,"Mandarine Napoléon and other orange liqueurs are primarily characterized by their dominant fruit flavor, specifically mandarin orange or orange, which is achieved through the maceration of mandarin or",2025-08-20T19:24:40.473861
1122,"Crème de mûre (blackberry
liqueur)",ENG,3,Liqueur,600.0,Berry,"Crème de mûre is a blackberry liqueur made by infusing blackberries in alcohol, resulting in a product that is packed full of berry flavor and specifically highlights the taste of blackberries, which ",2025-08-20T19:24:39.855180
1125,Chilled ginger beer,ENG,6,Beer,,,"Chilled ginger beer, even when alcoholic, is a distinct style of beer made primarily from ginger, sugar, and water, and does not fit into any of the provided subcategories, which are all traditional m",2025-08-20T19:24:56.713333
1126,"Chilled ginger ale or ginger
beer",ENG,6,Beer,,,"Ginger ale and ginger beer, even when alcoholic, are distinct beverage types and are not classified under any of the provided beer subcategories such as 'Witbier', 'Pale Ale', or 'Stout'. They are typ",2025-08-20T19:24:56.646964
1130,"Black sambuca (such as opal
nera)",ENG,3,Liqueur,594.0,Herbal and Spiced,"Black sambuca is primarily characterized by its strong anise (herbal) and licorice flavors, and is produced with a blend of herbs, spices, and sometimes elderberries. Its defining profile is herbal an",2025-08-20T19:25:09.379695
1137,"Angostura or peychaud’s
bitters",ENG,3,Liqueur,594.0,Herbal and Spiced,"Angostura and Peychaud’s bitters are concentrated alcoholic preparations made primarily from a blend of herbs, spices, and botanicals such as gentian root, cinnamon, cardamom, and cloves. Their defini",2025-08-20T19:25:23.987136
1140,Chilled white crème de cacao,ENG,3,Liqueur,602.0,Nut,"White crème de cacao is a liqueur flavored primarily with cocoa butter or cocoa bean extract, which comes from the cacao bean. While cacao is technically a seed, in cocktail ingredient classification,",2025-08-20T19:25:37.425775
1141,Tia maria (or other co,ENG,3,Liqueur,592.0,Coffee,"Tia Maria is a coffee liqueur made primarily from coffee beans, with coffee being its dominant flavor and defining ingredient. All authoritative sources describe Tia Maria as a coffee liqueur, emphasi",2025-08-20T19:25:37.979793
1142,Kahlúa or tia maria,ENG,3,Liqueur,592.0,Coffee,"Both Kahlúa and Tia Maria are liqueurs whose primary flavor and defining ingredient is coffee, as they are made from coffee beans and are widely recognized as coffee liqueurs. This makes 'Coffee' the ",2025-08-20T19:25:39.348461
1143,Kahlúa (or other co,ENG,3,Liqueur,592.0,Coffee,"Kahlúa is a coffee-flavored liqueur made with 100% Arabica coffee beans and is widely recognized as the world’s leading coffee liqueur. Its primary and defining flavor is coffee, making 'Coffee' the m",2025-08-20T19:25:38.134860
1144,Pimm’s no. 1,ENG,3,Liqueur,594.0,Herbal and Spiced,"Pimm’s No. 1 is a gin-based liqueur containing a secret blend of herbs and spices, which is a defining characteristic of its flavor profile. While it is commonly served with fruit and mint garnishes, ",2025-08-20T19:25:37.949154
1145,Bacardi light or gold rum,ENG,1,Rum,,,"The ingredient 'Bacardi light or gold rum' refers to either a white (light/silver) rum or a golden (amber) rum, which are two distinct subcategories. Since the ingredient does not specify a single typ",2025-08-20T19:25:52.557148
1146,Demerera or spiced rum,ENG,1,Rum,541.0,Dark (black),"Demerara rum is typically darker in color, with deep flavors and a rich, earthy profile, and is often classified as 'dark' rum in consumer and cocktail contexts. Spiced rum also generally falls under ",2025-08-20T19:25:53.076853
1147,Good-quality light rum,ENG,1,Rum,537.0,"White (silver, light)","The term 'light rum' is commonly used interchangeably with 'white' or 'silver' rum, referring to a clear, mild-flavored rum that is typically used in cocktails. This matches the subcategory 'White (si",2025-08-20T19:25:52.662841
1148,Cachaça (or light rum),ENG,1,Rum,537.0,"White (silver, light)","Cachaça (or light rum) in cocktail contexts almost always refers to the unaged, clear style, which is called 'white' or 'silver' cachaça. This matches the 'White (silver, light)' subcategory, as both ",2025-08-20T19:25:57.163810
1149,Gold or dark rum,ENG,1,Rum,539.0,Golden (amber),"The ingredient 'Gold or dark rum' refers to either golden (amber) or dark (black) rum, but since it explicitly includes 'gold' and the available subcategories are mutually exclusive, the most specific",2025-08-20T19:25:54.920820
1159,"Chilled ginger beer (or
ginger ale)",ENG,6,Beer,,,"Alcoholic ginger beer is only considered beer if it has a malted grain base and follows traditional beer brewing methods, but it does not fit any of the listed subcategories such as Witbier, Pale Ale,",2025-08-20T19:26:19.150469
1161,"Stolichnaya lemon vodka (or
other lemon-",ENG,14,Vodka,517.0,Citrus,"Stolichnaya lemon vodka is a vodka flavored specifically with lemon, which is a citrus fruit. Among the available subcategories, 'Citrus' is the most specific and accurate fit for a lemon-flavored vod",2025-08-20T19:26:33.237798
1162,"Myers’s dark or other dark
jamaican rum",ENG,1,Rum,541.0,Dark (black),"Myers’s dark rum is described as a very rich dark brown Jamaican rum, commonly recognized as a 'dark rum' in both consumer and industry contexts. Its color and style clearly distinguish it from white ",2025-08-20T19:26:31.369146
1163,"Martinique rhum vieux or other
aged rum",ENG,1,Rum,541.0,Dark (black),"Martinique rhum vieux and other aged rums are characterized by a dark color, typically ranging from honey to dark mahogany, due to extended aging in oak barrels (at least 3 years). This aligns most cl",2025-08-20T19:26:32.272781
1169,Gold or jamaican rum,ENG,1,Rum,539.0,Golden (amber),"The term 'Gold rum' specifically refers to rums that are golden or amber in color, typically aged and falling between white and dark rums in both color and flavor. Jamaican rum, unless specified as wh",2025-08-20T19:26:46.015037
1171,Cachaça or light rum,ENG,1,Rum,537.0,"White (silver, light)","Both cachaça and light rum are typically clear or very pale spirits, commonly referred to as 'white,' 'silver,' or 'light' rum. These are distinguished by their colorless appearance and lighter flavor",2025-08-20T19:26:58.303282
1174,"99 bananas liqueur (or
crème de banane)",ENG,3,Liqueur,590.0,Fruit,"99 Bananas liqueur is a banana-flavored liqueur, and banana is a fruit. The most specific and appropriate subcategory from the provided list is 'Fruit,' as none of the other subcategories (such as Cof",2025-08-20T19:26:58.822321
1175,"Vanilla-infused rum (see page
247)",ENG,1,Rum,537.0,"White (silver, light)","Vanilla-infused rum is most commonly made by infusing vanilla beans into white (silver, light) rum, as recommended in infusion recipes and bartending guides. The base spirit is typically a clear, unag",2025-08-20T19:27:12.691230
1176,Light or gold rum,ENG,1,Rum,537.0,"White (silver, light)","The ingredient 'Light or gold rum' refers to either light (white/silver) rum or gold (amber) rum. Since the task requires selecting the MOST SPECIFIC subcategory, and the ingredient includes both opti",2025-08-20T19:27:13.043388
1177,"Spiced rum (such as captain
morgan)",ENG,1,Rum,539.0,Golden (amber),"Most spiced rums, including Captain Morgan Original Spiced Rum, are medium-bodied with a golden or amber color, not clear like white rum or as dark as black rum. The flavor profile and appearance of C",2025-08-20T19:27:11.237460
1178,"Chocolate liqueur (such as
godiva)",ENG,3,Liqueur,,,"Chocolate liqueur is primarily defined by its chocolate or cocoa content, not by fruit, coffee, herbal/spiced, mint, cream, berry, nut, or honey flavors. None of the available subcategories accurately",2025-08-20T19:27:11.729320
1179,Malibu rum (or other coconut-,ENG,3,Liqueur,602.0,Nut,"Malibu rum is a coconut-flavored liqueur. Among the available subcategories, 'Nut' is the closest fit, as coconut is botanically classified as a drupe but is commonly grouped with nuts in culinary con",2025-08-20T19:27:11.157834
1180,"Pineapple-infused rum (see
page 247)",ENG,1,Rum,541.0,Dark (black),"The most widely recognized commercial example of pineapple-infused rum, Plantation Pineapple Stiggins' Fancy, is classified as a dark rum, described as 'deep amber with golden hues' and marketed as 'O",2025-08-20T19:27:26.668920
1181,"Pernod (or other absinthe
substitute)",ENG,4,Absinthe,618.0,Green,"Pernod and other absinthe substitutes are characteristically green in color due to natural coloration from herbs such as nettles and other botanicals, as confirmed by multiple sources describing Perno",2025-08-20T19:27:26.575082
1182,Gold (añejo) rum,ENG,1,Rum,539.0,Golden (amber),"Gold (añejo) rum is typically a medium-bodied rum that acquires its golden or amber color from aging in wooden barrels, fitting the definition of 'Golden (amber)' rum. Añejo means 'aged,' and while añ",2025-08-20T19:27:27.117680
1184,Triple sec or other orange liqueur,ENG,3,Liqueur,590.0,Fruit,"Triple sec and other orange liqueurs are defined by their strong orange flavor, which is derived from the peels of bitter and sweet oranges. The primary flavoring ingredient is fruit (specifically ora",2025-08-20T19:27:24.441560
1190,Kahlúa (or tia maria),ENG,3,Liqueur,592.0,Coffee,"Kahlúa (and Tia Maria) are liqueurs whose defining characteristic is their coffee flavor, made primarily from coffee beans and rum. Multiple sources explicitly describe Kahlúa as a coffee-flavored liq",2025-08-20T19:28:49.262680
1192,"Citrónge (or other orange
liqueur)",ENG,3,Liqueur,590.0,Fruit,"Citrónge and other orange liqueurs are made by macerating orange peels (a fruit) in alcohol, resulting in a liqueur with a distinct orange (fruit) flavor profile. None of the other subcategories (such",2025-08-20T19:28:50.716881
1194,Good-quality reposado tequila,ENG,14,Vodka,,,"Reposado tequila is a distilled spirit made from blue agave and aged in oak barrels, which is fundamentally different from vodka and all listed vodka subcategories. None of the available subcategories",2025-08-20T19:28:50.571042
1198,Triple sec or cointreau,ENG,3,Liqueur,590.0,Fruit,"Triple sec and Cointreau are both orange-flavored liqueurs made primarily from the peels of sweet and bitter oranges, making 'Fruit' the most specific and accurate subcategory among the available opti",2025-08-20T19:29:04.049571
1201,Good-quality silver tequila,ENG,1,Rum,537.0,"White (silver, light)","Good-quality silver tequila is also known as blanco or white tequila, which is typically clear, unaged, or aged less than two months. This matches the 'White (silver, light)' subcategory, as silver te",2025-08-20T19:29:18.146013
1202,Vodka (regular or apple,ENG,14,Vodka,511.0,Apple,"The ingredient 'Vodka (regular or apple)' includes apple vodka, which is a vodka flavored or infused with apple. The most specific and appropriate subcategory for apple vodka is 'Apple'. Regular vodka",2025-08-20T19:29:18.824855
1205,Vodka (or pepper-flavored vodka),ENG,14,Vodka,519.0,Spiced,"Pepper-flavored vodka is best classified as 'Spiced' because it is vodka infused with a spice (pepper). None of the other subcategories specifically refer to pepper or general spice infusions, making ",2025-08-20T19:29:32.085334
1208,Vodka (or vanilla-flavored vodka),ENG,14,Vodka,519.0,Spiced,"Vanilla-flavored vodka is a type of vodka infused with vanilla, which is classified as a spice. None of the other subcategories (such as 'Fruit', 'Berry', or 'Herbal') are appropriate, as vanilla is n",2025-08-20T19:29:31.489853
1209,"Godiva chocolate liqueur (or
dark crème de cacao)",ENG,3,Liqueur,,,"Godiva chocolate liqueur and dark crème de cacao are chocolate-flavored liqueurs, but none of the available subcategories ('Fruit', 'Coffee', 'Herbal and Spiced', 'Mint', 'Cream', 'Berry', 'Nut', 'Hon",2025-08-20T19:29:31.183101
1213,Grand marnier (or cointreau),ENG,3,Liqueur,590.0,Fruit,"Grand Marnier and Cointreau are both orange liqueurs, made primarily by infusing orange peels (a fruit) into alcohol, resulting in a distinctly orange (fruit) flavor profile. None of the other subcate",2025-08-20T19:29:47.055985
1214,Midori or other melon liqueur,ENG,3,Liqueur,590.0,Fruit,"Midori and other melon liqueurs are made from the juice or essence of melons, which are classified botanically and culinarily as fruits. The flavor profile is distinctly fruity, and the liqueur is com",2025-08-20T19:29:47.135792
1215,Ginger beer (or ginger ale),ENG,6,Beer,,,"Ginger beer (or ginger ale), even when alcoholic, does not fit any of the provided beer subcategories, which are all traditional malt-based beer styles such as ales, stouts, and porters. Alcoholic gin",2025-08-20T19:30:01.694529
1217,"Ginger-infused vodka (see page
70)",ENG,14,Vodka,519.0,Spiced,"Ginger is a spice, and vodka infused with ginger is best classified as a spiced vodka. None of the other subcategories (such as 'Herbal' or 'Fruit') are as specific or appropriate for an infusion with",2025-08-20T19:30:01.538570
1221,Lemon-flavored vodka),ENG,14,Vodka,517.0,Citrus,"Lemon-flavored vodka is a type of flavored vodka where the primary flavor is derived from a citrus fruit, specifically lemon. Among the available subcategories, 'Citrus' is the most specific and appro",2025-08-20T19:30:16.035637
1222,Midori (or other melon-flavored liquer),ENG,3,Liqueur,590.0,Fruit,"Midori and other melon-flavored liqueurs are made primarily from the juice or essence of melons, which are fruits. The flavor profile is distinctly fruity, specifically highlighting melon varieties su",2025-08-20T19:30:16.634203
1223,"Peppermint schnapps (or white
crème de menthe)",ENG,3,Liqueur,596.0,Mint,"Peppermint schnapps and white crème de menthe are liqueurs defined by their strong, crisp peppermint (mint) flavor, as confirmed by multiple sources describing their primary taste and aroma as minty o",2025-08-20T19:30:16.035479
1225,Absinthe substitute (pernod or anisette),ENG,3,Liqueur,594.0,Herbal and Spiced,"Absinthe substitutes such as pernod and anisette are liqueurs flavored primarily with anise and other botanicals or spices. Their defining characteristic is their strong herbal and spiced profile, der",2025-08-20T19:30:32.054783
1228,"Cointreau (or maraschino
liqueur)",ENG,3,Liqueur,590.0,Fruit,"Cointreau is an orange liqueur made from sweet and bitter orange peels, and maraschino liqueur is made from marasca cherries. Both are fruit-based liqueurs, making 'Fruit' the most specific and approp",2025-08-20T19:30:30.634471
1235,Pernod (or herbsaint),ENG,3,Liqueur,594.0,Herbal and Spiced,"Pernod and Herbsaint are both anise-flavored liqueurs, classified as pastis or absinthe substitutes, and are characterized by their strong herbal and botanical profiles, particularly anise and other h",2025-08-20T19:30:54.107527
1236,Cognac (or bourbon or rye),ENG,11,Brandy,,,"Cognac is a type of brandy, while bourbon and rye are types of whiskey. The available subcategories ('Calvados', 'Grappa', 'Pisco') are all specific types of brandy, none of which accurately describe ",2025-08-20T19:30:52.951064
1237,Peychaud’s or angostura bitters,ENG,3,Liqueur,594.0,Herbal and Spiced,"Peychaud’s and Angostura bitters are primarily composed of a blend of herbs and spices, including ingredients such as gentian, anise, cloves, cinnamon, nutmeg, and other botanicals. Their defining cha",2025-08-20T19:30:53.119835
1238,Herbsaint (or pernod or ricard),ENG,3,Liqueur,594.0,Herbal and Spiced,"Herbsaint, Pernod, and Ricard are all anise-flavored liqueurs, characterized by their distinct herbal profile derived primarily from anise and other botanicals. These ingredients do not fit the 'Fruit",2025-08-20T19:30:53.488880
1251,Peychaud’s or orange bitters,ENG,3,Liqueur,594.0,Herbal and Spiced,"Peychaud’s and orange bitters are both aromatic bitters made from a blend of herbs, spices, and botanicals, with flavor profiles featuring ingredients such as anise, cloves, nutmeg, and other spices. ",2025-08-20T19:31:34.169148
1264,Apricot liqueur (or brandy),ENG,3,Liqueur,590.0,Fruit,"Apricot liqueur (or brandy) is made primarily from apricots, which are a type of fruit. The defining characteristic of these spirits is their pronounced apricot (fruit) flavor, as described in multipl",2025-08-20T19:31:55.647406
1265,Cointreau (or curaçao),ENG,3,Liqueur,590.0,Fruit,"Cointreau (or curaçao) is a liqueur made primarily from the peels of sweet and bitter oranges, giving it a distinctly orange (fruit) flavor profile. None of the other subcategories (such as coffee, he",2025-08-20T19:32:10.416242
1269,Chilled light rum,ENG,1,Rum,537.0,"White (silver, light)","The term 'chilled light rum' refers to a rum that is clear or nearly colorless, mild in flavor, and typically used in cocktails. 'Light rum' is synonymous with 'white' or 'silver' rum, as confirmed by",2025-08-20T19:32:08.790540
1272,Chilled dark rum,ENG,1,Rum,541.0,Dark (black),"The ingredient 'Chilled dark rum' is explicitly described as dark rum, which is commonly classified under the 'Dark (black)' subcategory. This subcategory includes rums referred to as dark, black, or ",2025-08-20T19:32:23.762692
1273,Chilled brandy,ENG,11,Brandy,,,"Chilled brandy refers to brandy that has been cooled or served cold, but does not specify a particular style or origin such as Calvados (apple brandy from France), Grappa (Italian pomace brandy), or P",2025-08-20T19:32:21.268232
1283,Freezer-chilled vodka,ENG,14,Vodka,,,"Freezer-chilled vodka refers only to the temperature and serving style of standard vodka, not to any specific flavor, ingredient, or production method. None of the available subcategories (which are b",2025-08-20T19:33:45.239519
1284,Chilled vodka,ENG,14,Vodka,,,"Chilled vodka refers solely to the temperature of standard vodka and does not indicate any flavor, botanical, fruit, grain, or other distinguishing characteristic that matches the available subcategor",2025-08-20T19:33:43.608655
1286,Freezer-chilled citron vodka,ENG,14,Vodka,517.0,Citrus,"Freezer-chilled citron vodka is a vodka flavored with citrus, specifically lemon or similar citrus fruits. The most specific and appropriate subcategory from the list is 'Citrus,' as it directly descr",2025-08-20T19:33:59.778171
1289,"Godiva chocolate liqueur (or
crème de cacao)",ENG,3,Liqueur,,,"Godiva chocolate liqueur (or crème de cacao) is a chocolate-flavored liqueur, and none of the available subcategories—Fruit, Coffee, Herbal and Spiced, Mint, Cream, Berry, Nut, Honey—specifically cove",2025-08-20T19:33:58.349623
1290,"Orangina (or other sparkling
orange beverage)",ENG,6,Beer,,,"Orangina and other sparkling orange beverages are non-alcoholic, citrus-based sodas and do not fit any of the listed beer subcategories, which all refer to specific styles of fermented alcoholic beer.",2025-08-20T19:34:10.625320
1293,"Triple sec (or other orange
liqueur)",ENG,3,Liqueur,590.0,Fruit,"Triple sec and other orange liqueurs are defined by their orange flavor, which is derived from the peels of sweet and bitter oranges. The production process centers on extracting essential oils and fl",2025-08-20T19:34:10.434906
1297,"Chilled jamaican ginger beer
or ginger ale",ENG,6,Beer,,,"Chilled Jamaican ginger beer or ginger ale, even when alcoholic, does not fit any of the listed beer subcategories such as 'Witbier', 'Pale Ale', or 'Stout'. Ginger beer is a distinct style, typically",2025-08-20T19:34:22.820612
1300,"Chilled ginger beer or ginger
ale",ENG,6,Beer,,,"Ginger beer and ginger ale are not traditional beer styles; they are typically classified as fermented soft drinks or mixers, not as any of the listed beer subcategories. None of the provided subcateg",2025-08-20T19:34:37.974130
1306,Angostura or other bitters,ENG,3,Liqueur,594.0,Herbal and Spiced,"Angostura and other cocktail bitters are concentrated alcoholic preparations made primarily from a blend of herbs and spices, including gentian root, cardamom, clove, cinnamon, and other botanicals. T",2025-08-20T19:34:51.989113
1307,Chilled guinness,ENG,6,Beer,455.0,Stout,"Guinness is internationally recognized as a stout, specifically an Irish stout, and its most common variants (such as Guinness Draught and Guinness Extra Stout) are classified as stouts by both the br",2025-08-20T19:34:53.753833
1308,Cold beef broth or bouillon,ENG,14,Vodka,,,"Cold beef broth or bouillon is a savory, animal-derived ingredient and does not fit any of the available vodka subcategories, which are all based on flavorings or sources such as fruit, grain, spice, ",2025-08-20T19:34:51.797135
1309,Pernod (or other anise-flavored liqueur),ENG,3,Liqueur,594.0,Herbal and Spiced,"Pernod and other anise-flavored liqueurs are primarily characterized by their strong anise flavor, which is derived from botanicals such as star anise, fennel, and a blend of various herbs and spices.",2025-08-20T18:54:36.817689
1311,Ликер биттер angostura,RUS,23,Ликер,593.0,Травяной и пряный,"Ангостура — это классический биттер, который изготавливается на основе смеси лекарственных трав, кореньев и пряностей, с характерными нотами ароматических трав, корицы, кориандра и других специй. Осно",2025-08-20T18:54:34.796604
1312,Ликер анисовый anisette,RUS,23,Ликер,593.0,Травяной и пряный,"Анисовый ликер (anisette) обладает выраженным анисовым вкусом и ароматом, который относится к пряным и травяным нотам. В составе таких ликеров часто присутствуют не только анис, но и другие пряности и",2025-08-20T18:54:54.083788
1313,Ликер вишневый maraschino,RUS,23,Ликер,599.0,Ягодный,"Ликер мараскино производится из мараскиновой вишни, которая является ягодой. В описаниях подчеркивается, что это фруктовый или ягодный ликер с характерным вишневым вкусом и ароматом, поэтому наиболее ",2025-08-20T18:54:50.511619
1314,Ликер цитрусовый cointreau,RUS,23,Ликер,589.0,Фруктовый,"Cointreau — это цитрусовый ликер, основным ингредиентом которого являются горькие и сладкие апельсины, то есть фрукты. Вкусовая группа также указана как 'цитрусовый', что подтверждает фруктовую основу",2025-08-20T18:54:51.269493
1315,Ликер цитрусовый  curacao triple sec,RUS,23,Ликер,589.0,Фруктовый,"Ликер 'curacao triple sec' относится к апельсиновым ликерам, которые изготавливаются на основе цитрусовых фруктов, в частности апельсинов. В классификациях ликеров такие напитки обычно относят к фрукт",2025-08-20T18:54:52.832156
1316,Ликер цитрусовый curacao triple sec,RUS,23,Ликер,589.0,Фруктовый,"Ликеры типа curacao и triple sec изготавливаются на основе кожуры апельсинов и других цитрусовых фруктов, что прямо указывает на их фруктовую природу. В классификациях ликеров цитрусовые (апельсиновые",2025-08-20T18:54:51.226570
1317,Ликер мятный creme de menthe,RUS,23,Ликер,595.0,Мятный,"Ликер мятный creme de menthe — это классический ликер на основе перечной мяты, с выраженным мятным вкусом и ароматом. Он не содержит других доминирующих вкусовых добавок, таких как фрукты, ягоды, слив",2025-08-20T18:55:09.874077
1318,Темный ром,RUS,23,Ликер,589.0,Фруктовый,"Темный ром обладает выраженными нотами сухофруктов, карамели, шоколада, орехов и специй, однако основная вкусовая характеристика, часто упоминаемая в описаниях, — это фруктовые оттенки, связанные с вы",2025-08-20T18:55:09.874278
1319,Ликер гранатовый grenadine,RUS,23,Ликер,589.0,Фруктовый,"Гранатовый ликер производится на основе гранатового сока, который относится к фруктам. В описаниях продукта подчеркивается его фруктовый вкус, аромат и происхождение из плодов граната, что полностью с",2025-08-20T18:55:08.336498
1320,"Ликер green
ликер мятный green  chartreuse",RUS,23,Ликер,595.0,Мятный,"Ингредиент 'Ликер green, ликер мятный green chartreuse' однозначно относится к мятным ликерам, поскольку основным вкусовым компонентом является мята, а цвет — зеленый. В описаниях аналогичных продукто",2025-08-20T18:55:12.582525
1321,Ликер фруктовый apricot brandy,RUS,23,Ликер,589.0,Фруктовый,"Ликер фруктовый apricot brandy относится к фруктовым ликерам, так как его основным вкусом и ингредиентом является фрукт — абрикос. Подкатегория 'Фруктовый' предназначена для ликеров на основе различны",2025-08-20T18:55:08.639770
1322,Ликер апельсиновый,RUS,23,Ликер,589.0,Фруктовый,"Апельсиновый ликер изготавливается на основе апельсинов, которые являются фруктами, и по общепринятой классификации такие ликеры относятся к фруктовым ликерам[2][3][4][5]. Среди предложенных подкатего",2025-08-20T18:56:26.056502
1323,Ликер  grenadine,RUS,23,Ликер,589.0,Фруктовый,"Гренадин традиционно изготавливается из гранатового сока, а также может содержать соки других фруктов и ягод. Несмотря на то, что в названии присутствует слово 'ликер', основа ингредиента — фруктовая,",2025-08-20T18:56:24.691746
1324,Ликер медовый drambuie,RUS,23,Ликер,603.0,Медовый,"Drambuie — это ликер, в котором ключевым ингредиентом и доминирующей вкусовой нотой является мед. В описаниях напитка неоднократно подчеркивается его медовый вкус и аромат, а также то, что он часто на",2025-08-20T18:56:24.105370
1326,Ликер горький amaretto,RUS,23,Ликер,601.0,Ореховый,"Основной вкус и аромат ликера амаретто — миндальный, что подтверждается описаниями состава и вкуса во всех источниках. Миндаль и/или абрикосовые косточки лежат в основе рецептуры, поэтому наиболее точ",2025-08-20T18:56:25.758792
1327,Ликер французский benedictine d.o.m.,RUS,23,Ликер,593.0,Травяной и пряный,"Benedictine D.O.M. — это классический французский ликер, настоянный на травах и пряностях, в его составе более 27 компонентов, включая различные травы, специи и пряности. Основные вкусовые ноты — трав",2025-08-20T18:56:44.793822
1328,"Ликер французский benedictine
d.o.m",RUS,23,Ликер,593.0,Травяной и пряный,"Benedictine D.O.M — это классический французский ликер, настоянный на травах и пряностях, в его составе более 27 компонентов, включая травы, специи, коренья и цитрусовую цедру. Основной профиль вкуса ",2025-08-20T18:56:43.223013
1329,Ликер вишневый grenadine,RUS,23,Ликер,599.0,Ягодный,"Вишневый ликер изготавливается на основе ягод вишни и обладает выраженным ягодным вкусом и ароматом, что подтверждается как общими принципами классификации ликеров, так и конкретными примерами вишневы",2025-08-20T18:56:43.052203
1330,Ликер ванильный galliano,RUS,23,Ликер,593.0,Травяной и пряный,"Galliano Vanilla — это ванильный ликер, в котором доминируют ноты ванили, но его вкусовой профиль также включает выраженные оттенки трав и специй (анис, имбирь, можжевельник, корица и др.)[1][2][3]. В",2025-08-20T18:56:43.069926
1331,Ликер кофейный amaretto,RUS,23,Ликер,601.0,Ореховый,"Амаретто — это ликер с ярко выраженным миндальным (ореховым) вкусом и ароматом, что подтверждается описаниями в источниках. Кофейный амаретто — это разновидность амаретто, в которой к миндальному вкус",2025-08-20T18:56:43.239055
1332,Ликер вишневый,RUS,23,Ликер,599.0,Ягодный,"Вишня — это ягода, и вишневый ликер изготавливается на основе ягод вишни, обладает ярко выраженным ягодным вкусом и ароматом. В классификациях ликеров вишневый ликер всегда относят к ягодным ликерам, ",2025-08-20T18:56:59.133592
1333,Ликер вишневый cherry brandy,RUS,23,Ликер,599.0,Ягодный,"Ликер 'Cherry Brandy' производится на основе вишни, которая является ягодой, и обладает насыщенным ягодным вкусом и ароматом[3][4]. Вишневые ликеры классифицируются как ягодные, поскольку их основной ",2025-08-20T18:56:57.910793
1334,Ликер абрикосовый apricot brandy,RUS,23,Ликер,589.0,Фруктовый,"Абрикосовый ликер (apricot brandy) изготавливается на основе плодов абрикоса и обладает ярко выраженным фруктовым вкусом и ароматом. В классификациях ликеров такие напитки относят к фруктовым ликерам,",2025-08-20T18:56:57.834911
1335,"Ликер пряный southern
comfort",RUS,23,Ликер,593.0,Травяной и пряный,"Southern Comfort — это ликер на основе виски с выраженными нотами пряностей, трав и цитрусовых, что подтверждается описаниями вкуса как 'специи/пряности', 'десертные специи', 'пряный' и наличием травя",2025-08-20T18:56:57.709051
1336,Ликер,RUS,23,Ликер,,,"В запросе указан только общий ингредиент 'Ликер' без уточнения вкуса, основного компонента или типа (например, фруктовый, кофейный, сливочный и т.д.). Для выбора наиболее подходящей подкатегории необх",2025-08-20T18:56:57.593420
1337,Ликер банановый,RUS,23,Ликер,589.0,Фруктовый,"Банановый ликер изготавливается на основе бананов, которые являются фруктами, и относится к фруктовым ликерам согласно описаниям состава и технологии производства в источниках. Среди предложенных подк",2025-08-20T18:57:13.055095
1338,Ликер травяной green ликер мятный green  chartreuse,RUS,23,Ликер,595.0,Мятный,"Ингредиент содержит указание на мяту («ликер мятный», «green»), а также на ликер Chartreuse, который, несмотря на травяной состав, в данном случае представлен в зеленой (мятной) вариации. Согласно опи",2025-08-20T18:57:14.161975
1339,"Ликер southern
comfort",RUS,23,Ликер,589.0,Фруктовый,"Southern Comfort производится на основе виски, фруктов и пряностей, а его вкус и аромат характеризуются выраженной фруктовой сладостью, нотами персика и цитрусовых. Основной вкусовой профиль — фруктов",2025-08-20T18:57:11.898792
1340,Ликер campari bitter,RUS,23,Ликер,593.0,Травяной и пряный,"Ликер Campari Bitter производится на основе настойки горьких цитрусовых с добавлением большого количества трав, специй и пряностей, а его вкус и аромат формируются преимущественно за счет травяных и п",2025-08-20T18:57:12.144375
1341,Ликер curacao triplesec,RUS,23,Ликер,589.0,Фруктовый,"Ликер curacao triplesec — это апельсиновый ликер, основным вкусовым компонентом которого является кожура апельсинов, иногда с добавлением других цитрусовых. Апельсин — это фрукт, поэтому наиболее точн",2025-08-20T18:57:20.020259
1342,"Ликер southern
comfor",RUS,23,Ликер,589.0,Фруктовый,"Ликер Southern Comfort обладает выраженными нотками фруктовой сладости, персиков, цитрусовых и засахаренных фруктов, что подтверждается несколькими источниками. Основу вкуса составляют именно фруктовы",2025-08-20T18:57:34.091765
1343,"Ликер травяной benedictine
d.o.m",RUS,23,Ликер,593.0,Травяной и пряный,"Benedictine D.O.M — это классический травяной ликер, созданный на основе множества трав и специй, что полностью соответствует подкатегории 'Травяной и пряный'. В составе нет выраженного фруктового, ко",2025-08-20T18:57:35.183667
1344,Ликер цитрусовый сurasao,RUS,23,Ликер,589.0,Фруктовый,"Ликер цитрусовый Кюрасао (Curacao) изготавливается на основе кожуры горьких апельсинов и других цитрусовых фруктов, обладает ярко выраженным фруктовым и цитрусовым вкусом и ароматом. Это классический ",2025-08-20T18:57:33.641006
